state,state_code,FIPS,county,pop_2024,terminated_loss,IDC_loss
South Dakota,SD,46013,Brown County,37495,936.7180155,61504.80617
South Dakota,SD,46015,Brule County,5261,126.1494637,8836.416859
South Dakota,SD,46017,Buffalo County,1825,17.70909958,851.871468
South Dakota,SD,46019,Butte County,10891,9.376363071,6701.018908
South Dakota,SD,46021,Campbell County,1342,17.70909958,1344.988082
South Dakota,SD,46023,Charles Mix County,9343,348.5748023,10278.2193
South Dakota,SD,46025,Clark County,3974,141.6727967,3135.360638
South Dakota,SD,46027,Clay County,15245,32237.95907,303638.7196
South Dakota,SD,46029,Codington County,29278,1313.057108,59583.63104
South Dakota,SD,46031,Corson County,3747,58.40113746,4247.23975
South Dakota,SD,46033,Custer County,9330,212.5711886,7821.54748
South Dakota,SD,46035,Davison County,19907,658.5448823,44788.07051
South Dakota,SD,46037,Day County,5408,143.2660583,6634.147504
South Dakota,SD,46039,Deuel County,4335,129.2375358,13374.0261
South Dakota,SD,46041,Dewey County,5322,81.345047,22222.6447
South Dakota,SD,46043,Douglas County,2849,99.05414658,4786.439392
South Dakota,SD,46045,Edmunds County,4027,53.12729875,6203.286123
South Dakota,SD,46047,Fall River County,7359,90.72141007,5376.653367
South Dakota,SD,46049,Faulk County,2136,35.41819917,2448.60704
South Dakota,SD,46051,Grant County,7618,230.2182946,17048.5315
South Dakota,SD,46053,Gregory County,4110,205.3087441,17012.80403
South Dakota,SD,46055,Haakon County,1834,73.02216491,1766.760497
South Dakota,SD,46057,Hamlin County,6596,194.8000954,14999.70818
South Dakota,SD,46059,Hand County,3097,76.11023705,5012.812195
South Dakota,SD,46061,Hanson County,3477,35.41819917,4992.263173
South Dakota,SD,46063,Harding County,1325,0,423.1355729
South Dakota,SD,46065,Hughes County,17526,597.0848471,32606.81531
South Dakota,SD,46067,Hutchinson County,7416,212.509195,13168.3738
South Dakota,SD,46069,Hyde County,1215,180.3991936,5436.328348
South Dakota,SD,46071,Jackson County,2737,0,1237.781444
South Dakota,SD,46073,Jerauld County,1689,9.376363071,1494.533914
South Dakota,SD,46075,Jones County,874,0,340.4197285
South Dakota,SD,46077,Kingsbury County,5261,481.4538865,26535.10131
South Dakota,SD,46079,Lake County,11006,479.7389503,41016.36603
South Dakota,SD,46081,Lawrence County,28809,395.221088,41560.06428
South Dakota,SD,46083,Lincoln County,75244,3016.477894,665717.9388
South Dakota,SD,46085,Lyman County,3721,0,1733.764593
South Dakota,SD,46087,McCook County,5771,106.2545975,34052.16228
South Dakota,SD,46089,McPherson County,2307,0,2402.405372
South Dakota,SD,46091,Marshall County,4395,53.12729875,2627.677585
South Dakota,SD,46093,Meade County,30918,254.9063909,13825.17622
South Dakota,SD,46095,Mellette County,1834,0,184.3802399
South Dakota,SD,46097,Miner County,2303,235.4963688,8943.361758
South Dakota,SD,46099,Minnehaha County,208639,10407.65015,2497332.801
South Dakota,SD,46101,Moody County,6529,106.2545975,37291.53899
South Dakota,SD,46102,Oglala Lakota County,13360,0,1400.189193
South Dakota,SD,46103,Pennington County,115979,1714.378581,302299.0222
South Dakota,SD,46105,Perkins County,2832,81.345047,3519.718452
South Dakota,SD,46107,Potter County,2402,0,1214.001006
South Dakota,SD,46109,Roberts County,10283,187.5996445,8099.134561
South Dakota,SD,46111,Sanborn County,2392,17.70909958,4011.19688
South Dakota,SD,46115,Spink County,6108,134.4723458,8176.700022
South Dakota,SD,46117,Stanley County,3015,35.41819917,3155.775154
South Dakota,SD,46119,Sully County,1468,70.83639833,2556.797033
South Dakota,SD,46121,Todd County,9172,0,1719.274325
South Dakota,SD,46123,Tripp County,5717,238.8150063,11070.67698
South Dakota,SD,46125,Turner County,9087,513.9592321,47888.91961
South Dakota,SD,46127,Union County,17402,3733.233937,52638.69463
South Dakota,SD,46129,Walworth County,5270,45.18990649,5793.136155
South Dakota,SD,46135,Yankton County,23509,2610.61198,56512.27312
South Dakota,SD,46137,Ziebach County,2418,0,2360.651224
Tennessee,TN,47001,Anderson County,81449,26722.03732,294386.2094
Tennessee,TN,47003,Bedford County,54228,17803.68825,375204.8608
Tennessee,TN,47005,Benton County,16173,1924.892482,28641.47316
Tennessee,TN,47007,Bledsoe County,15591,1513.719676,22144.41383
Tennessee,TN,47009,Blount County,142211,58555.8133,184675.1729
Tennessee,TN,47011,Bradley County,113782,6730.946573,94709.79268
Tennessee,TN,47013,Campbell County,40238,7024.814182,26256.17164
Tennessee,TN,47015,Cannon County,15142,7813.763698,173853.1257
Tennessee,TN,47017,Carroll County,29107,3361.815603,59041.36701
Tennessee,TN,47019,Carter County,57434,51146.54799,165722.3592
Tennessee,TN,47021,Cheatham County,42604,106298.6415,2409192.711
Tennessee,TN,47023,Chester County,17876,653.8066073,33325.95872
Tennessee,TN,47025,Claiborne County,33070,4426.410787,24907.73075
Tennessee,TN,47027,Clay County,7857,1560.18621,20091.58042
Tennessee,TN,47029,Cocke County,37596,6025.237601,37633.2588
Tennessee,TN,47031,Coffee County,61285,9232.589405,158169.8399
Tennessee,TN,47033,Crockett County,13973,493.7121911,25944.18034
Tennessee,TN,47035,Cumberland County,65618,5659.896186,119046.9586
Tennessee,TN,47037,Davidson County,729505,2680511.76,59894411.01
Tennessee,TN,47039,Decatur County,11800,830.4629338,23989.47442
Tennessee,TN,47041,DeKalb County,21747,7857.487211,170209.5724
Tennessee,TN,47043,Dickson County,57641,69190.59306,1597775.58
Tennessee,TN,47045,Dyer County,36403,1057.128763,72570.18881
Tennessee,TN,47047,Fayette County,44476,11588.02908,599567.3866
Tennessee,TN,47049,Fentress County,20129,1546.773576,30536.91463
Tennessee,TN,47051,Franklin County,45137,5833.301406,125354.6186
Tennessee,TN,47053,Gibson County,51422,1754.422388,87631.72675
Tennessee,TN,47055,Giles County,30971,11071.15712,216743.0357
Tennessee,TN,47057,Grainger County,25073,4739.628498,19391.10988
Tennessee,TN,47059,Greene County,73398,16424.91538,80937.30144
Tennessee,TN,47061,Grundy County,14148,2438.678027,18988.65973
Tennessee,TN,47063,Hamblen County,67715,7779.733063,41142.81653
Tennessee,TN,47065,Hamilton County,386256,57630.94203,688760.8285
Tennessee,TN,47067,Hancock County,7038,1333.173557,3568.391722
Tennessee,TN,47069,Hardeman County,25434,1252.497192,42935.55517
Tennessee,TN,47071,Hardin County,27617,963.3262469,36220.33436
Tennessee,TN,47073,Hawkins County,59371,19662.5888,75018.33723
Tennessee,TN,47075,Haywood County,17097,1151.206551,36743.71275
Tennessee,TN,47077,Henderson County,28183,1975.858729,60507.09924
Tennessee,TN,47079,Henry County,32883,4255.095288,87247.24498
Tennessee,TN,47081,Hickman County,25859,7652.491419,128382.1213
Tennessee,TN,47083,Houston County,8538,773.5269084,21734.9171
Tennessee,TN,47085,Humphreys County,19554,1454.30448,35087.02948
Tennessee,TN,47087,Jackson County,12376,2923.394554,62343.87616
Tennessee,TN,47089,Jefferson County,59217,24161.09386,83386.20453
Tennessee,TN,47091,Johnson County,18506,3069.382799,23721.15761
Tennessee,TN,47093,Knox County,506748,624851.1849,2209558.488
Tennessee,TN,47095,Lake County,6422,112.4140764,8588.053522
Tennessee,TN,47097,Lauderdale County,24630,2531.65125,112973.0639
Tennessee,TN,47099,Lawrence County,46467,14644.6854,306309.1098
Tennessee,TN,47101,Lewis County,13418,4575.506929,93143.47553
Tennessee,TN,47103,Lincoln County,36751,3624.595296,98353.71587
Tennessee,TN,47105,Loudon County,62129,18814.59287,71275.8425
Tennessee,TN,47107,McMinn County,56754,10199.83597,79213.17644
Tennessee,TN,47109,McNairy County,26103,667.4446241,28583.23692
Tennessee,TN,47111,Macon County,27189,5980.638237,119648.5892
Tennessee,TN,47113,Madison County,100409,9536.787637,225514.9929
Tennessee,TN,47115,Marion County,29826,4372.017777,44326.50646
Tennessee,TN,47117,Marshall County,37847,19144.43816,388193.27
Tennessee,TN,47119,Maury County,113411,74552.33289,1619835.486
Tennessee,TN,47121,Meigs County,13937,1727.365793,14924.06966
Tennessee,TN,47123,Monroe County,49154,2609.235664,23924.57366
Tennessee,TN,47125,Montgomery County,246025,87573.11697,1853941.582
Tennessee,TN,47127,Moore County,6773,570.8717164,13339.08378
Tennessee,TN,47129,Morgan County,21954,123.4729932,13839.69129
Tennessee,TN,47131,Obion County,30261,1112.340464,65935.54627
Tennessee,TN,47133,Overton County,23551,2851.589181,63465.36043
Tennessee,TN,47135,Perry County,8987,1150.625928,25660.46916
Tennessee,TN,47137,Pickett County,5108,220.13493,5389.0472
Tennessee,TN,47139,Polk County,18338,11111.57694,55457.10228
Tennessee,TN,47141,Putnam County,84894,9597.638658,182883.4055
Tennessee,TN,47143,Rhea County,34759,6879.103969,36438.76384
Tennessee,TN,47145,Roane County,56742,12150.47368,77831.12901
Tennessee,TN,47147,Robertson County,78459,99239.12818,2234547.742
Tennessee,TN,47149,Rutherford County,376996,357795.8753,7873737.939
Tennessee,TN,47151,Scott County,22517,2003.979019,22396.98352
Tennessee,TN,47153,Sequatchie County,17620,1961.413998,12513.15224
Tennessee,TN,47155,Sevier County,100184,21227.57912,82282.32526
Tennessee,TN,47157,Shelby County,910530,548926.5897,29140094.16
Tennessee,TN,47159,Smith County,20783,7608.502075,179139.193
Tennessee,TN,47161,Stewart County,14365,3552.52206,32827.43841
Tennessee,TN,47163,Sullivan County,162703,80150.62787,292080.2505
Tennessee,TN,47165,Sumner County,211721,277987.3893,6189710.924
Tennessee,TN,47167,Tipton County,62187,21924.8255,1146624.176
Tennessee,TN,47169,Trousdale County,12159,4830.337658,101873.9247
Tennessee,TN,47171,Unicoi County,17872,13499.29567,36037.37737
Tennessee,TN,47173,Union County,21064,7633.065287,32994.12819
Tennessee,TN,47175,Van Buren County,6686,1153.536136,25377.79084
Tennessee,TN,47177,Warren County,43619,16559.58266,342078.9135
Tennessee,TN,47179,Washington County,139642,163773.4212,517072.61
Tennessee,TN,47181,Wayne County,15974,3606.557741,83571.32897
Tennessee,TN,47183,Weakley County,33162,1774.077075,83576.68918
Tennessee,TN,47185,White County,29108,3783.372075,44162.34555
Tennessee,TN,47187,Williamson County,269136,593159.4,13316708.05
Tennessee,TN,47189,Wilson County,169948,216515.4285,4795165.175
Texas,TX,48001,Anderson County,59512,35435.8757,109815.3822
Texas,TX,48003,Andrews County,18923,767.2558756,10635.52923
Texas,TX,48005,Angelina County,88094,195918.8702,235147.5651
Texas,TX,48007,Aransas County,25595,2685.738157,15317.65089
Texas,TX,48009,Archer County,9155,2333.233565,17128.08516
Texas,TX,48011,Armstrong County,1809,0,181.1455974
Texas,TX,48013,Atascosa County,52783,70203.16817,348889.1164
Texas,TX,48015,Austin County,32546,34508.39542,199565.6923
Texas,TX,48017,Bailey County,7031,507.3236117,9632.428443
Texas,TX,48019,Bandera County,22830,35864.78769,213523.8177
Texas,TX,48021,Bastrop County,114931,84652.44831,417056.2558
Texas,TX,48023,Baylor County,3533,248.7587377,3512.047242
Texas,TX,48025,Bee County,31226,3217.612051,39956.44399
Texas,TX,48027,Bell County,399578,182318.4449,588183.5827
Texas,TX,48029,Bexar County,2127737,5459753.708,31801617.83
Texas,TX,48031,Blanco County,13358,5999.005849,24753.22337
Texas,TX,48033,Borden County,557,138.7972923,1370.524839
Texas,TX,48035,Bosque County,19013,33090.36763,39727.27906
Texas,TX,48037,Bowie County,91992,31342.44652,74162.8442
Texas,TX,48039,Brazoria County,413224,3516466.061,12731297.63
Texas,TX,48041,Brazos County,249624,1117129.658,9508629.06
Texas,TX,48043,Brewster County,9508,1577.931999,25606.63792
