state,state_code,FIPS,county,pop_2024,terminated_econ_loss,IDC_econ_loss
North Carolina,NC,37163,Sampson County,60404,520604.9714,602201.6355
North Carolina,NC,37165,Scotland County,33898,640488.6932,494979.7646
North Carolina,NC,37167,Stanly County,67326,589970.2732,1591463.204
North Carolina,NC,37169,Stokes County,45857,504206.0977,1384241.544
North Carolina,NC,37171,Surry County,71547,389493.7313,1449400.259
North Carolina,NC,37173,Swain County,13945,155216.4956,100706.4586
North Carolina,NC,37175,Transylvania County,34103,16222.16178,79380.87789
North Carolina,NC,37177,Tyrrell County,3517,1010.93211,19478.2699
North Carolina,NC,37179,Union County,263386,2283629.468,4310269.328
North Carolina,NC,37181,Vance County,42337,2397310.835,1894673.414
North Carolina,NC,37183,Wake County,1232444,138918697,150634845.4
North Carolina,NC,37185,Warren County,19081,1874132.166,1226514.856
North Carolina,NC,37187,Washington County,10654,3054.423335,26627.35611
North Carolina,NC,37189,Watauga County,54997,39731.56569,330384.1443
North Carolina,NC,37191,Wayne County,120338,2099804.437,1835905.417
North Carolina,NC,37193,Wilkes County,66186,632830.041,1275656.433
North Carolina,NC,37195,Wilson County,79958,996262.3392,982253.6398
North Carolina,NC,37197,Yadkin County,37995,386041.451,1433050.959
North Carolina,NC,37199,Yancey County,18993,121388.5534,612910.5513
North Dakota,ND,38001,Adams County,2141,246.0422255,10839.92856
North Dakota,ND,38003,Barnes County,10798,348.6139682,25930.96543
North Dakota,ND,38005,Benson County,5756,94.66316698,12879.26023
North Dakota,ND,38007,Billings County,1063,176.3194319,5659.243011
North Dakota,ND,38009,Bottineau County,6391,418.3367618,22076.29313
North Dakota,ND,38011,Bowman County,2886,139.4455873,10356.29404
North Dakota,ND,38013,Burke County,2154,69.72279364,2085.503748
North Dakota,ND,38015,Burleigh County,103107,6988.678315,256737.3746
North Dakota,ND,38017,Cass County,200945,34537.44296,4165726.602
North Dakota,ND,38019,Cavalier County,3567,278.8911746,8954.844137
North Dakota,ND,38021,Dickey County,4930,139.4455873,7170.768489
North Dakota,ND,38023,Divide County,2124,69.72279364,1959.291602
North Dakota,ND,38025,Dunn County,4031,69.72279364,2107.751895
North Dakota,ND,38027,Eddy County,2309,69.72279364,11828.25768
North Dakota,ND,38029,Emmons County,3209,383.1439516,18168.23248
North Dakota,ND,38031,Foster County,3323,209.1683809,7002.905991
North Dakota,ND,38033,Golden Valley County,1795,0,0
North Dakota,ND,38035,Grand Forks County,73771,158534.0746,4502567.246
North Dakota,ND,38037,Grant County,2247,209.1683809,6389.695986
North Dakota,ND,38039,Griggs County,2227,69.72279364,1959.291602
North Dakota,ND,38041,Hettinger County,2419,69.72279364,3402.564425
North Dakota,ND,38043,Kidder County,2371,69.72279364,5178.14702
North Dakota,ND,38045,LaMoure County,4051,69.72279364,6295.824751
North Dakota,ND,38047,Logan County,1880,69.72279364,1968.098087
North Dakota,ND,38049,McHenry County,5135,348.6139682,19120.71449
North Dakota,ND,38051,McIntosh County,2461,69.72279364,1988.848097
North Dakota,ND,38053,McKenzie County,14782,352.6388638,19843.8798
North Dakota,ND,38055,McLean County,9845,455.2106065,20392.35361
North Dakota,ND,38057,Mercer County,8348,394.1836997,10064.22724
North Dakota,ND,38059,Morton County,34194,429.0797475,41406.79988
North Dakota,ND,38061,Mountrail County,9474,209.1683809,13766.64338
North Dakota,ND,38063,Nelson County,3007,488.0595555,15266.46706
North Dakota,ND,38065,Oliver County,1882,0,1113.545808
North Dakota,ND,38067,Pembina County,6588,613.3077551,23844.71327
North Dakota,ND,38069,Pierce County,3853,69.72279364,5616.027061
North Dakota,ND,38071,Ramsey County,11510,1537.926356,61850.31875
North Dakota,ND,38073,Ransom County,5590,246.0422255,17396.88287
North Dakota,ND,38075,Renville County,2376,139.4455873,10376.8559
North Dakota,ND,38077,Richland County,16658,557.7823491,68487.12852
North Dakota,ND,38079,Rolette County,11692,697.2279364,31282.89591
North Dakota,ND,38081,Sargent County,3710,0,1119.372632
North Dakota,ND,38083,Sheridan County,1268,0,0
North Dakota,ND,38085,Sioux County,3713,0,2.538526776
North Dakota,ND,38087,Slope County,660,0,0
North Dakota,ND,38089,Stark County,33767,905.8521508,46525.94694
North Dakota,ND,38091,Steele County,1767,209.1683809,10592.76322
North Dakota,ND,38093,Stutsman County,21546,582.7227225,58524.6188
North Dakota,ND,38095,Towner County,2051,0,3345.713844
North Dakota,ND,38097,Traill County,7989,3904.476444,121039.239
North Dakota,ND,38099,Walsh County,10214,7830.545938,42852.52535
North Dakota,ND,38101,Ward County,68427,6166.525142,180367.2811
North Dakota,ND,38103,Wells County,3803,209.1683809,9362.779164
North Dakota,ND,38105,Williams County,40763,681.410785,47587.31957
Ohio,OH,39001,Adams County,27671,12158.16829,143836.9061
Ohio,OH,39003,Allen County,100866,28002.50889,356475.921
Ohio,OH,39005,Ashland County,52420,21379.26732,401936.7385
Ohio,OH,39007,Ashtabula County,96906,113343.4088,1394901.626
Ohio,OH,39009,Athens County,63218,18033.70905,1009591.87
Ohio,OH,39011,Auglaize County,45922,7395.610796,86328.51438
Ohio,OH,39013,Belmont County,64692,32374.34025,362832.6822
Ohio,OH,39015,Brown County,44292,27613.30629,685321.635
Ohio,OH,39017,Butler County,399542,459549.3798,12763845.5
Ohio,OH,39019,Carroll County,26460,20831.4643,276118.2849
Ohio,OH,39021,Champaign County,38907,16152.13907,181111.9828
Ohio,OH,39023,Clark County,134985,87177.75198,1046405.147
Ohio,OH,39025,Clermont County,214123,421539.348,10475935.63
Ohio,OH,39027,Clinton County,42019,48630.94649,525737.6849
Ohio,OH,39029,Columbiana County,99823,61593.30256,672889.8455
Ohio,OH,39031,Coshocton County,37003,72296.24472,636364.6266
Ohio,OH,39033,Crawford County,41626,57050.38458,496162.8634
Ohio,OH,39035,Cuyahoga County,1240594,6677646.721,125193808.6
Ohio,OH,39037,Darke County,51462,4749.417307,170582.1607
Ohio,OH,39039,Defiance County,38644,16823.41456,218924.9339
Ohio,OH,39041,Delaware County,237966,1876128.891,17573539.82
Ohio,OH,39043,Erie County,73841,15858.51053,482552.8845
Ohio,OH,39045,Fairfield County,167762,331979.9936,4401684.263
Ohio,OH,39047,Fayette County,28782,38965.43487,449079.712
Ohio,OH,39049,Franklin County,1356303,11353444.43,112868434.2
Ohio,OH,39051,Fulton County,42028,96499.86434,1008102.932
Ohio,OH,39053,Gallia County,28886,1980.818476,76406.09571
Ohio,OH,39055,Geauga County,95362,272423.8752,5507656.88
Ohio,OH,39057,Greene County,172347,143687.3448,2550622.253
Ohio,OH,39059,Guernsey County,38219,6988.837734,162312.2051
Ohio,OH,39061,Hamilton County,837359,2994548.153,74051477.28
Ohio,OH,39063,Hancock County,75016,14962.63275,232472.2699
Ohio,OH,39065,Hardin County,30402,10389.05162,98586.86808
Ohio,OH,39067,Harrison County,14042,5720.778903,59240.09929
Ohio,OH,39069,Henry County,27536,646.1468758,34463.17565
Ohio,OH,39071,Highland County,43785,39561.8993,441464.1119
Ohio,OH,39073,Hocking County,27429,11743.1205,202755.4505
Ohio,OH,39075,Holmes County,44668,18454.51189,296251.3004
Ohio,OH,39077,Huron County,58168,16704.35038,387887.6579
Ohio,OH,39079,Jackson County,32723,1871.447157,83369.93845
Ohio,OH,39081,Jefferson County,63900,42298.10163,414811.3831
Ohio,OH,39083,Knox County,63848,43959.52761,474754.8206
Ohio,OH,39085,Lake County,232360,841552.92,15036614.66
Ohio,OH,39087,Lawrence County,55829,11737.57255,301624.8707
Ohio,OH,39089,Licking County,184898,422259.1508,4954155.979
Ohio,OH,39091,Logan County,46085,20760.69413,185675.6729
Ohio,OH,39093,Lorain County,322030,500616.513,11779086.06
Ohio,OH,39095,Lucas County,426291,266825.8426,7854387.289
Ohio,OH,39097,Madison County,45531,159334.9829,1594176.69
Ohio,OH,39099,Mahoning County,225786,94085.67289,1345235.205
Ohio,OH,39101,Marion County,64976,53620.98299,505135.8123
Ohio,OH,39103,Medina County,184625,297933.429,6750224.533
Ohio,OH,39105,Meigs County,21491,6961.821633,260518.4612
Ohio,OH,39107,Mercer County,42648,6721.668172,70368.34556
Ohio,OH,39109,Miami County,111950,23577.78152,571710.4905
Ohio,OH,39111,Monroe County,13051,278.5243372,15766.61775
Ohio,OH,39113,Montgomery County,537443,895675.0135,5803722.968
Ohio,OH,39115,Morgan County,13532,10150.43284,95626.76165
Ohio,OH,39117,Morrow County,35927,12574.9245,189635.2594
Ohio,OH,39119,Muskingum County,86582,17717.28186,390305.0609
Ohio,OH,39121,Noble County,14269,1106.397357,37004.35818
Ohio,OH,39123,Ottawa County,39692,10466.94494,285388.519
Ohio,OH,39125,Paulding County,18755,527.9827761,13483.91952
Ohio,OH,39127,Perry County,35682,11992.61771,254121.9786
Ohio,OH,39129,Pickaway County,62158,280811.0687,2768003.274
Ohio,OH,39131,Pike County,27065,11351.41246,160349.8519
Ohio,OH,39133,Portage County,163839,579266.9512,6643508.471
Ohio,OH,39135,Preble County,40801,7513.43212,257152.1579
Ohio,OH,39137,Putnam County,34206,13814.41413,227880.0736
Ohio,OH,39139,Richland County,124853,80382.22197,963916.8612
Ohio,OH,39141,Ross County,76046,36726.36823,626773.1865
Ohio,OH,39143,Sandusky County,58866,11260.90793,320005.6695
Ohio,OH,39145,Scioto County,71798,40744.23248,425926.0224
Ohio,OH,39147,Seneca County,54730,57565.83287,504595.5245
Ohio,OH,39149,Shelby County,47952,6505.642692,181639.5631
Ohio,OH,39151,Stark County,374091,243940.2862,3404141.991
Ohio,OH,39153,Summit County,538370,947221.9753,14764375.75
Ohio,OH,39155,Trumbull County,200300,111110.2185,1544105.369
Ohio,OH,39157,Tuscarawas County,92048,4994.640949,194153.0231
Ohio,OH,39159,Union County,71721,462406.9514,4216583.038
Ohio,OH,39161,Van Wert County,28887,1244.38162,59955.36388
Ohio,OH,39163,Vinton County,12545,5075.216418,66522.02293
Ohio,OH,39165,Warren County,256059,364510.3835,8282750.7
Ohio,OH,39167,Washington County,58332,15192.6689,236930.6246
Ohio,OH,39169,Wayne County,116632,58563.26337,1156870.495
Ohio,OH,39171,Williams County,36554,6160.703765,113626.358
Ohio,OH,39173,Wood County,133077,97404.04721,1831247.5
Ohio,OH,39175,Wyandot County,21394,10703.05788,121863.0844
Oklahoma,OK,40001,Adair County,19821,36739.7417,63298.68364
Oklahoma,OK,40003,Alfalfa County,5712,2833.85113,23539.57551
Oklahoma,OK,40005,Atoka County,14600,505.9972188,15666.70079
Oklahoma,OK,40007,Beaver County,5025,2301.401023,16175.20492
Oklahoma,OK,40009,Beckham County,22248,8952.174182,89794.15175
Oklahoma,OK,40011,Blaine County,8573,4575.927965,55669.09513
Oklahoma,OK,40013,Bryan County,50305,6497.677538,87595.86149
Oklahoma,OK,40015,Caddo County,26337,6787.169856,94048.54704
Oklahoma,OK,40017,Canadian County,181760,234936.4332,4853025.398
Oklahoma,OK,40019,Carter County,49135,12118.67772,78063.54142
Oklahoma,OK,40021,Cherokee County,48729,307044.6875,165956.0998
Oklahoma,OK,40023,Choctaw County,14174,3177.934797,18719.04445
Oklahoma,OK,40025,Cimarron County,2133,542.7536049,742.9159325
Oklahoma,OK,40027,Cleveland County,303952,2604806.527,11555462.21
Oklahoma,OK,40029,Coal County,5414,0,4584.066747
Oklahoma,OK,40031,Comanche County,121396,57904.93528,962013.0806
Oklahoma,OK,40033,Cotton County,5503,1160.582816,17044.51894
Oklahoma,OK,40035,Craig County,14506,5518.758646,60187.76468
Oklahoma,OK,40037,Creek County,73971,76086.39187,831867.0732
Oklahoma,OK,40039,Custer County,28266,5783.810011,110729.7763
Oklahoma,OK,40041,Delaware County,41771,11081.79156,118561.0985
Oklahoma,OK,40043,Dewey County,4268,2618.725932,38200.08563
Oklahoma,OK,40045,Ellis County,3601,666.0386561,7207.233442
Oklahoma,OK,40047,Garfield County,62007,29087.63836,285910.3678
Oklahoma,OK,40049,Garvin County,26149,13249.79232,61343.69615
Oklahoma,OK,40051,Grady County,58353,70784.76219,916539.7276
Oklahoma,OK,40053,Grant County,4123,2620.634183,36007.56355
Oklahoma,OK,40055,Greer County,5433,1741.473691,24042.3779
Oklahoma,OK,40057,Harmon County,2315,183.2850524,2742.004031
Oklahoma,OK,40059,Harper County,3209,1085.50721,1683.856262
Oklahoma,OK,40061,Haskell County,11811,4315.71776,31791.5923
Oklahoma,OK,40063,Hughes County,13371,2559.761682,41410.01842
Oklahoma,OK,40065,Jackson County,24541,5491.654973,80304.74849
Oklahoma,OK,40067,Jefferson County,5374,1218.674565,20657.88023
Oklahoma,OK,40069,Johnston County,10293,2354.299472,7615.833366
Oklahoma,OK,40071,Kay County,43437,18711.37062,196206.7892
Oklahoma,OK,40073,Kingfisher County,15820,6019.416509,87983.08044
Oklahoma,OK,40075,Kiowa County,8257,4653.792243,24614.10953
Oklahoma,OK,40077,Latimer County,9509,366.5701048,8422.120516
Oklahoma,OK,40079,Le Flore County,49854,16612.81348,80391.76645
Oklahoma,OK,40081,Lincoln County,34972,46352.17451,629552.3886
Oklahoma,OK,40083,Logan County,53860,77215.10497,1416933.757
Oklahoma,OK,40085,Love County,10423,1164.061822,9909.843941
Oklahoma,OK,40087,McClain County,48434,140575.1191,940414.452
Oklahoma,OK,40089,McCurtain County,30805,7431.293648,72848.74546
Oklahoma,OK,40091,McIntosh County,19710,22700.23545,104166.3439
Oklahoma,OK,40093,Major County,7569,2368.502577,22479.85497
Oklahoma,OK,40095,Marshall County,16147,1052.22983,10026.78744
Oklahoma,OK,40097,Mayes County,40144,38202.59516,117969.1508
Oklahoma,OK,40099,Murray County,13754,3572.974037,24257.9071
Oklahoma,OK,40101,Muskogee County,66752,43222.8598,316820.7728
Oklahoma,OK,40103,Noble County,10896,22247.44785,154900.7281
Oklahoma,OK,40105,Nowata County,9561,1292.960578,19442.27985
Oklahoma,OK,40107,Okfuskee County,11364,8813.091112,71720.08577
Oklahoma,OK,40109,Oklahoma County,816490,1598276.878,33086020.73
Oklahoma,OK,40111,Okmulgee County,37084,21177.02976,178306.9222
Oklahoma,OK,40113,Osage County,46495,21417.70466,420169.8273
Oklahoma,OK,40115,Ottawa County,30404,12425.01713,109851.2361
Oklahoma,OK,40117,Pawnee County,16111,20958.65598,192864.1971
Oklahoma,OK,40119,Payne County,84199,410049.1071,3489545.206
Oklahoma,OK,40121,Pittsburg County,43395,12910.1625,88558.92359
Oklahoma,OK,40123,Pontotoc County,38310,10338.3862,59752.73074
Oklahoma,OK,40125,Pottawatomie County,74446,67762.61409,1157281.459
Oklahoma,OK,40127,Pushmataha County,10800,994.364527,14631.21308
Oklahoma,OK,40129,Roger Mills County,3304,1280.245321,7990.229333
Oklahoma,OK,40131,Rogers County,101371,47459.19834,763139.6525
Oklahoma,OK,40133,Seminole County,23351,9354.294116,148423.2153
Oklahoma,OK,40135,Sequoyah County,40555,30799.19612,105423.2613
Oklahoma,OK,40137,Stephens County,44075,13730.21181,133273.1836
Oklahoma,OK,40139,Texas County,20577,3382.135967,40598.27934
Oklahoma,OK,40141,Tillman County,6736,2131.477281,18740.14703
Oklahoma,OK,40143,Tulsa County,693514,328330.354,9457971.271
Oklahoma,OK,40145,Wagoner County,91257,49694.08524,950017.4872
Oklahoma,OK,40147,Washington County,54060,11122.91276,186907.1451
Oklahoma,OK,40149,Washita County,10839,1718.937508,21252.2389
Oklahoma,OK,40151,Woods County,8582,2307.466824,32368.58071
Oklahoma,OK,40153,Woodward County,19991,2297.58452,29607.92319
Oregon,OR,41001,Baker County,16750,3188.896214,106098.1101
Oregon,OR,41003,Benton County,98899,13174.27378,4941989.676
Oregon,OR,41005,Clackamas County,425857,163919.6174,17443865.03
Oregon,OR,41007,Clatsop County,41043,6516.146753,587347.3234
Oregon,OR,41009,Columbia County,54063,15293.52945,1548626.71
Oregon,OR,41011,Coos County,64326,2880.160042,272970.6995
Oregon,OR,41013,Crook County,27336,3862.726141,221730.1552
Oregon,OR,41015,Curry County,22774,531.1652235,62684.10787
Oregon,OR,41017,Deschutes County,211535,34432.01849,1670323.369
Oregon,OR,41019,Douglas County,112255,4696.219347,844094.4641
Oregon,OR,41021,Gilliam County,1971,0,32535.19647
Oregon,OR,41023,Grant County,7093,352.2108048,31319.1489
Oregon,OR,41025,Harney County,7402,176.1054024,36921.03375
Oregon,OR,41027,Hood River County,23764,3543.214751,205450.4656
Oregon,OR,41029,Jackson County,221331,10297.64516,1000859.712
Oregon,OR,41031,Jefferson County,25536,4967.003842,225249.6594
Oregon,OR,41033,Josephine County,88276,5234.116026,342712.7069
Oregon,OR,41035,Klamath County,70438,6932.269009,546255.5214
Oregon,OR,41037,Lake County,8194,180.3082395,73628.31373
Oregon,OR,41039,Lane County,382396,35368.88524,17641154.76
Oregon,OR,41041,Lincoln County,51212,6414.689504,591715.1119
Oregon,OR,41043,Linn County,132474,13440.18976,2047929.674
Oregon,OR,41045,Malheur County,32315,2227.025407,238935.3412
Oregon,OR,41047,Marion County,352867,42715.16244,2716915.125
Oregon,OR,41049,Morrow County,12360,1799.453194,78065.45333
Oregon,OR,41051,Multnomah County,795897,573197.785,59788806.69
Oregon,OR,41053,Polk County,90549,10941.26235,621013.3948
Oregon,OR,41055,Sherman County,2002,264.1581036,4372.69052
Oregon,OR,41057,Tillamook County,27264,5068.846865,179809.4984
Oregon,OR,41059,Umatilla County,80491,8682.766362,503087.9604
Oregon,OR,41061,Union County,26058,2455.118022,252879.0608
Oregon,OR,41063,Wallowa County,7522,322.6504702,18646.80934
Oregon,OR,41065,Wasco County,26507,6483.575772,280098.7896
Oregon,OR,41067,Washington County,611272,281636.9545,27798990.21
Oregon,OR,41069,Wheeler County,1456,176.1054024,2697.371506
Oregon,OR,41071,Yamhill County,110886,14866.05305,1286698.328
Maryland,MD,24001,Allegany County,67097,6728.78317,231661.8933
Maryland,MD,24003,Anne Arundel County,602350,1472194.732,29964820.22
Maryland,MD,24005,Baltimore County,852425,9003661.316,147506344
Maryland,MD,24009,Calvert County,94913,29578.45096,780705.5775
Maryland,MD,24011,Caroline County,34248,38112.73055,688326.2092
Maryland,MD,24013,Carroll County,177108,316366.9245,6394604.796
Maryland,MD,24015,Cecil County,106305,125487.1376,3587831.231
Maryland,MD,24017,Charles County,174478,55874.2656,1675161.02
Maryland,MD,24019,Dorchester County,33138,87557.07145,1349206.329
Maryland,MD,24021,Frederick County,299317,177414.731,5473239.873
Maryland,MD,24023,Garrett County,28393,9395.072871,166938.7961
Maryland,MD,24025,Harford County,265514,949087.759,16796353.23
Maryland,MD,24027,Howard County,339668,1462200.54,32249751.28
Maryland,MD,24029,Kent County,19557,43940.94418,669774.6845
Maryland,MD,24031,Montgomery County,1082273,1168803.85,32060189.74
Maryland,MD,24033,Prince George's County,966629,675089.5209,19030553.87
Maryland,MD,24035,Queen Anne's County,53688,76088.27775,1156132.75
Maryland,MD,24037,St. Mary's County,116469,63826.80365,1301463.772
Maryland,MD,24039,Somerset County,25241,20080.50223,369051.6057
Maryland,MD,24041,Talbot County,38244,1018.56709,205731.4361
Maryland,MD,24043,Washington County,157228,81330.6578,1664769.798
Maryland,MD,24045,Wicomico County,106329,210033.7159,3085864.263
Maryland,MD,24047,Worcester County,54337,60061.39967,922778.2211
Maryland,MD,24510,Baltimore city,568271,9466238.224,155467339.5
Massachusetts,MA,25001,Barnstable County,232570,424394.6378,10007139.96
Massachusetts,MA,25003,Berkshire County,128726,167674.8794,3954010.362
Massachusetts,MA,25005,Bristol County,588593,2149217.291,40975043.2
Massachusetts,MA,25007,Dukes County,21061,35338.19151,670527.5202
Massachusetts,MA,25009,Essex County,823938,4376281.857,88746453.77
Massachusetts,MA,25011,Franklin County,70871,105805.9426,4476915.919
Massachusetts,MA,25013,Hampden County,464151,644437.1586,18132569.51
Massachusetts,MA,25015,Hampshire County,165399,286604.3943,12535104.84
Massachusetts,MA,25017,Middlesex County,1668956,23596678.15,410921745.3
Massachusetts,MA,25019,Nantucket County,14670,27352.18048,453545.0327
Massachusetts,MA,25021,Norfolk County,740754,11794183.01,210748187
Massachusetts,MA,25023,Plymouth County,542090,3599352.843,67145486.69
Massachusetts,MA,25025,Suffolk County,793144,19170688.96,331411374.1
Massachusetts,MA,25027,Worcester County,881248,3550825.981,93410040.67
Michigan,MI,26001,Alcona County,10624,960.3570939,8307.17403
Michigan,MI,26003,Alger County,8695,45813.31465,369516.0958
Michigan,MI,26005,Allegan County,122429,333781.9432,3543453.024
Michigan,MI,26007,Alpena County,28903,47054.04819,363341.2538
Michigan,MI,26009,Antrim County,24536,2367.591564,90211.6714
Michigan,MI,26011,Arenac County,15087,3892.22738,34665.14616
Michigan,MI,26013,Baraga County,8169,1215.476991,52651.5988
Michigan,MI,26015,Barry County,64025,142712.7578,1653686.203
Michigan,MI,26017,Bay County,102651,64965.00362,553696.6981
Michigan,MI,26019,Benzie County,18520,2542.473986,25371.00082
Michigan,MI,26021,Berrien County,152703,467592.414,5620388.062
Michigan,MI,26023,Branch County,46187,52395.73503,499938.6169
Michigan,MI,26025,Calhoun County,133785,75908.76849,910924.3582
Michigan,MI,26027,Cass County,51550,21479.45929,534359.0849
Michigan,MI,26029,Charlevoix County,26105,1595.558055,26991.70961
Michigan,MI,26031,Cheboygan County,25964,50904.5029,446203.0918
Michigan,MI,26033,Chippewa County,36253,4028.484988,24071.69306
Michigan,MI,26035,Clare County,31405,89080.67694,535762.425
Michigan,MI,26037,Clinton County,80050,352917.2006,4770310.432
Michigan,MI,26039,Crawford County,13599,2119.937456,28990.42395
Michigan,MI,26041,Delta County,36687,2653.128597,35863.77031
Michigan,MI,26043,Dickinson County,25995,855.751057,24794.77892
Michigan,MI,26045,Eaton County,109494,280774.1286,6959594.323
Michigan,MI,26047,Emmet County,33949,4919.278496,43296.50373
Michigan,MI,26049,Genesee County,402279,660783.0872,7178518.336
Michigan,MI,26051,Gladwin County,25995,15854.64394,53784.90175
Michigan,MI,26053,Gogebic County,14217,221.4223228,12811.96099
Michigan,MI,26055,Grand Traverse County,96625,56121.77182,549418.9423
Michigan,MI,26057,Gratiot County,41372,89204.42002,748049.6895
Michigan,MI,26059,Hillsdale County,45590,52511.69223,540055.8978
Michigan,MI,26061,Houghton County,38041,752.9787082,1640518.136
Michigan,MI,26063,Huron County,30780,4032.138402,52343.87595
Michigan,MI,26065,Ingham County,290427,1614860.606,28705897.57
Michigan,MI,26067,Ionia County,66250,28396.47427,726034.0675
Michigan,MI,26069,Iosco County,25361,4710.364095,69752.4869
Michigan,MI,26071,Iron County,11709,442.8446456,19905.54571
Michigan,MI,26073,Isabella County,65072,411198.677,1362260.162
Michigan,MI,26075,Jackson County,160233,878965.7187,7765498.299
Michigan,MI,26077,Kalamazoo County,264780,548463.2212,6122400.493
Michigan,MI,26079,Kalkaska County,18618,91835.12622,720041.8996
Michigan,MI,26081,Kent County,673002,927323.6011,19479296.87
Michigan,MI,26083,Keweenaw County,2161,0,37634.57239
Michigan,MI,26085,Lake County,13005,4115.387245,58348.768
Michigan,MI,26087,Lapeer County,89168,147105.0937,1391822.963
Michigan,MI,26089,Leelanau County,22871,46897.13168,376631.2155
Michigan,MI,26091,Lenawee County,97746,351944.1162,3177222.473
Michigan,MI,26093,Livingston County,196976,2239606.675,18817260.01
Michigan,MI,26095,Luce County,6328,221.4223228,9217.703744
Michigan,MI,26097,Mackinac County,11144,746.4698796,11570.44315
Michigan,MI,26099,Macomb County,886175,1958481.042,19382000.12
Michigan,MI,26101,Manistee County,25519,45940.34107,383428.3959
Michigan,MI,26103,Marquette County,67979,49419.53249,547366.7102
Michigan,MI,26105,Mason County,29093,50821.20012,569510.4047
Michigan,MI,26107,Mecosta County,41947,105441.7878,1002195.291
Michigan,MI,26109,Menominee County,23050,90424.29039,747982.3619
Michigan,MI,26111,Midland County,84022,184868.1571,1200891.923
Michigan,MI,26113,Missaukee County,15239,2341.139036,19317.06042
Michigan,MI,26115,Monroe County,156045,567617.0654,5101994.566
Michigan,MI,26117,Montcalm County,69314,72136.93388,1180953.996
Michigan,MI,26119,Montmorency County,9828,1063.112771,5117.324092
Michigan,MI,26121,Muskegon County,177428,148834.9942,1803451.504
Michigan,MI,26123,Newaygo County,51504,55017.43987,818544.3382
Michigan,MI,26125,Oakland County,1296888,6362851.383,58925990.5
Michigan,MI,26127,Oceana County,27014,5621.664275,114665.2414
Michigan,MI,26129,Ogemaw County,20985,4239.874912,66410.5112
Michigan,MI,26131,Ontonagon County,5824,531.5563854,8420.725475
Michigan,MI,26133,Osceola County,23484,9582.431102,142783.4506
Michigan,MI,26135,Oscoda County,8596,4239.874912,56718.06857
Michigan,MI,26137,Otsego County,26083,6988.510196,110773.78
Michigan,MI,26139,Ottawa County,306235,204305.5724,4446510.524
Michigan,MI,26141,Presque Isle County,13230,3859.197915,32833.38596
Michigan,MI,26143,Roscommon County,23932,55163.24207,426644.746
Michigan,MI,26145,Saginaw County,187714,455158.7059,3984828.783
Michigan,MI,26147,St. Clair County,160308,166762.516,1739633.764
Michigan,MI,26149,St. Joseph County,61171,9091.978884,200907.4938
Michigan,MI,26151,Sanilac County,40293,51103.72617,474716.6422
Michigan,MI,26153,Schoolcraft County,8178,1063.112771,5389.343501
Michigan,MI,26155,Shiawassee County,67982,70634.90167,1013131.768
Michigan,MI,26157,Tuscola County,52757,51906.79972,468443.0385
Michigan,MI,26159,Van Buren County,76129,160233.5255,1666454.382
Michigan,MI,26161,Washtenaw County,373875,17587953.13,140362541.7
Michigan,MI,26163,Wayne County,1771063,7766021.454,72674453.55
Michigan,MI,26165,Wexford County,34460,5149.371488,69259.9143
Minnesota,MN,27001,Aitkin County,16335,2018.609034,76589.12228
Minnesota,MN,27003,Anoka County,376840,456319.5242,11694425.57
Minnesota,MN,27005,Becker County,35444,3220.063033,147334.9373
Minnesota,MN,27007,Beltrami County,46762,3467.141819,154622.7709
Minnesota,MN,27009,Benton County,41881,5197.016617,150949.3319
Minnesota,MN,27011,Big Stone County,5067,214.9134942,17657.17764
Minnesota,MN,27013,Blue Earth County,70700,32718.00181,940601.5386
Minnesota,MN,27015,Brown County,25710,2725.205352,79688.63533
Minnesota,MN,27017,Carlton County,36745,4779.04472,213851.2475
Minnesota,MN,27019,Carver County,112628,85251.04251,2101710.893
Minnesota,MN,27021,Cass County,31442,3100.996811,114284.4883
Minnesota,MN,27023,Chippewa County,12299,805.1423091,30636.9802
Minnesota,MN,27025,Chisago County,59105,33108.53739,831765.4036
Minnesota,MN,27027,Clay County,66848,5232.751507,996249.2566
Minnesota,MN,27029,Clearwater County,8630,780.7456345,38045.73484
Minnesota,MN,27031,Cook County,5571,751.3371207,25290.71943
Minnesota,MN,27033,Cottonwood County,11338,1786.011991,70961.42352
Minnesota,MN,27035,Crow Wing County,68642,12400.4901,296418.5609
Minnesota,MN,27037,Dakota County,453156,600333.8927,13196581.82
Minnesota,MN,27039,Dodge County,21242,210795.8915,7290622.596
Minnesota,MN,27041,Douglas County,39933,4097.551202,94280.90597
Minnesota,MN,27043,Faribault County,13886,1892.60863,71821.46127
Minnesota,MN,27045,Fillmore County,21502,125493.2125,4361232.961
Minnesota,MN,27047,Freeborn County,30314,29286.15435,997575.6987
Minnesota,MN,27049,Goodhue County,47982,149552.536,5100084.164
Minnesota,MN,27051,Grant County,6109,321.5101324,15028.17203
Minnesota,MN,27053,Hennepin County,1273334,3623450.561,93219902.74
Minnesota,MN,27055,Houston County,18352,14512.97093,514984.5528
Minnesota,MN,27057,Hubbard County,22050,1043.87882,52818.59583
Minnesota,MN,27059,Isanti County,43687,20621.60972,494839.131
Minnesota,MN,27061,Itasca County,45442,5917.399878,209074.4095
Minnesota,MN,27063,Jackson County,9861,3068.876176,88411.88721
Minnesota,MN,27065,Kanabec County,16608,2564.568666,71298.21579
