"FIPS","IDC_econ_loss","IDC_loss","IDC_job_loss","static_IDC_loss","terminated_econ_loss","static_term_loss","county","state","urban"
"35055",229629.563676446,97306.3282654678,0.790617939994501,0,0,0,"Taos County","New Mexico",FALSE
"35057",160398.727009516,67870.6662330307,0.552570029255756,0,802.730220235498,0,"Torrance County","New Mexico",TRUE
"35059",224.806238941987,95.4784545454546,0.000773375481818182,0,0,0,"Union County","New Mexico",FALSE
"35061",1986398.16294257,837435.32032873,6.86663383462955,0,8481.04698311164,0,"Valencia County","New Mexico",TRUE
"36003",460706.686489458,197746.816906135,1.44594082100893,0,41522.9862007834,0,"Allegany County","New York",FALSE
"36009",750971.898095252,322323.815938551,2.35711241925496,0,149274.508546563,0,"Cattaraugus County","New York",FALSE
"36011",2486308.35699821,1064686.59997137,7.82298794536989,0,18205073.6695507,0,"Cayuga County","New York",FALSE
"36013",1801953.28298388,767100.846744981,5.65979602828764,0,325502.202218265,0,"Chautauqua County","New York",FALSE
"36015",1546905.74804645,660048.279516756,4.92779600786233,0,11037259.4269828,0,"Chemung County","New York",TRUE
"36017",552987.329356032,236137.200891397,1.74538999557198,0,1056508.51292939,0,"Chenango County","New York",FALSE
"36019",601420.687753807,261035.137966723,1.98361138054634,0,266518.874582587,0,"Clinton County","New York",FALSE
"36021",1135584.58177605,486978.5366451,3.55981632866235,0,71164.5422248827,0,"Columbia County","New York",FALSE
"36023",3131032.46582459,1342634.97140215,9.8297536108483,0,28288747.1958793,0,"Cortland County","New York",FALSE
"36025",565162.180331877,242987.544037294,1.78248004915038,0,72571.7774785827,0,"Delaware County","New York",FALSE
"36031",358565.027667399,149633.889231683,1.13584245324034,0,108916.775448892,0,"Essex County","New York",FALSE
"36035",587142.679848965,252229.223667205,1.87832164404538,0,137100.957618859,0,"Fulton County","New York",FALSE
"36037",2003869.80385907,861105.689771066,6.32915895523914,0,351786.036471805,0,"Genesee County","New York",FALSE
"36039",1036312.67386173,443774.25847149,3.25278869868579,0,116152.18679604,0,"Greene County","New York",FALSE
"36041",44858.1018675424,19408.3370045422,0.145752476381978,0,50793.2640595283,0,"Hamilton County","New York",FALSE
"36043",777624.429698647,334272.362998934,2.4442665102106,0,158693.776096945,0,"Herkimer County","New York",TRUE
"36045",929936.7670213,399325.127398769,2.93310110173138,0,2735679.45076357,0,"Jefferson County","New York",TRUE
"36049",128360.425217068,55344.3102344884,0.410820911645288,0,7146.00955254958,0,"Lewis County","New York",FALSE
"36051",2482666.22569877,1067696.90164604,7.78745187664232,0,646515.678474651,0,"Livingston County","New York",TRUE
"36053",1313413.94291922,566357.125076593,4.21055752749087,0,1633388.63755756,0,"Madison County","New York",TRUE
"36057",458214.842323544,196983.241563127,1.44639972921107,0,70289.1363300087,0,"Montgomery County","New York",FALSE
"36063",5624633.5800011,2405816.62141825,17.7830512609053,0,1541397.29255434,0,"Niagara County","New York",TRUE
"36069",3455738.1988432,1484601.80765173,10.8524598715599,0,2136806.85310309,0,"Ontario County","New York",TRUE
"36071",11350124.2398369,4847757.9896838,35.7872202256636,0,17876016.0509708,0,"Orange County","New York",TRUE
"36073",2738901.025948,1174728.38233077,8.5887563076238,0,427368.300724757,0,"Orleans County","New York",TRUE
"36077",490372.078508859,210215.010492603,1.54385410074723,0,112581.970446791,0,"Otsego County","New York",FALSE
"36095",247038.346971064,106139.806044618,0.78616192530737,0,61680.6648909031,0,"Schoharie County","New York",TRUE
"36099",1178332.33592426,505582.882362066,3.69699448557132,0,9930590.63959856,0,"Seneca County","New York",FALSE
"36101",1605809.01537252,688148.781734623,5.06946032432425,0,1354355.32012633,0,"Steuben County","New York",FALSE
"36105",1451374.59663553,621899.161636658,4.56297221994203,0,278879.930402278,0,"Sullivan County","New York",FALSE
"36111",4358127.97538417,1867989.6842037,13.789217254862,0,10839952.8049767,0,"Ulster County","New York",TRUE
"36113",393427.58551317,169866.112403085,1.2676512226593,0,28178.0916921896,0,"Warren County","New York",TRUE
"36115",385764.98864636,165898.363468165,1.22235323945053,0,20684.6845975819,0,"Washington County","New York",TRUE
"36117",5739145.51655422,2463679.67413151,17.9963031684429,0,1162570.65452969,0,"Wayne County","New York",TRUE
"36121",1117578.46156439,479516.047642413,3.50476249178292,0,180842.475881471,0,"Wyoming County","New York",FALSE
"36123",134892.423413531,57864.7695438297,0.425294245935076,0,201309.815391268,0,"Yates County","New York",FALSE
"37003",449800.913678747,182775.141411261,1.82810734586576,0,479015.517700712,0,"Alexander County","North Carolina",TRUE
"37005",70385.2711753934,28212.9151628214,0.277975607888163,0,14156.1924990538,0,"Alleghany County","North Carolina",FALSE
"37007",199764.232098675,80824.4285968067,0.809779711063302,0,52419.6504894129,0,"Anson County","North Carolina",TRUE
"37009",260237.827059071,104856.462470355,1.05923408256001,0,242708.999227738,0,"Ashe County","North Carolina",FALSE
"37011",68417.4956401877,27502.5437831131,0.276575935873508,0,11400.4650499835,0,"Avery County","North Carolina",FALSE
"37013",436422.921308411,177725.831132643,1.77460157817814,0,48346.2000374173,0,"Beaufort County","North Carolina",FALSE
"37015",137683.567876139,57657.8057025093,0.55826398794797,0,21878.0277295875,0,"Bertie County","North Carolina",FALSE
"37017",270210.137184906,110051.676090864,1.09839042427848,0,50512.9223338504,0,"Bladen County","North Carolina",FALSE
"37019",1548233.18796753,631719.217630068,6.277884347641,0,778802.083369756,0,"Brunswick County","North Carolina",TRUE
"37023",613937.475348111,247234.227349254,2.47384288892138,0,516480.276075551,0,"Burke County","North Carolina",TRUE
"37027",602717.895935573,245132.681352044,2.43196936377132,0,317690.644632844,0,"Caldwell County","North Carolina",TRUE
"37029",60773.9292609815,25582.8091585042,0.241173095601754,0,12137.9929808816,0,"Camden County","North Carolina",TRUE
"37031",654703.283388433,266244.8444683,2.64915794117766,0,509061.690338146,0,"Carteret County","North Carolina",FALSE
"37033",2419862.57845279,983076.853061675,9.82966757538448,0,3064528.39987088,0,"Caswell County","North Carolina",FALSE
"37035",1310709.80304156,535491.624190996,5.32778084167213,0,435329.496764376,0,"Catawba County","North Carolina",TRUE
"37039",97573.4828558095,37574.5325780452,0.387554925377422,0,12966.3442457214,0,"Cherokee County","North Carolina",FALSE
"37041",257112.312817339,104729.419520022,1.04556822058184,0,247884.038552008,0,"Chowan County","North Carolina",FALSE
"37043",74385.7660804301,28694.7357264974,0.294453930701534,0,12397.5902937403,0,"Clay County","North Carolina",FALSE
"37045",474800.970109221,195135.646868706,1.93162086395934,0,292234.60712258,0,"Cleveland County","North Carolina",FALSE
"37047",596673.767898886,242305.46905745,2.41986569436877,0,499986.542476378,0,"Columbus County","North Carolina",FALSE
"37049",1073247.60055654,436555.550688335,4.3242134584046,0,778739.067530306,0,"Craven County","North Carolina",FALSE
"37053",352766.518835124,143241.341762655,1.42785812621522,0,466252.318887895,0,"Currituck County","North Carolina",TRUE
"37055",369357.495030099,148711.925116028,1.46857904682046,0,262188.123962959,0,"Dare County","North Carolina",FALSE
"37057",5719144.10167528,2322392.96881613,23.2267784193989,0,2177582.34505372,0,"Davidson County","North Carolina",TRUE
"37059",2144452.5192992,872803.703309091,8.71981307316379,0,976119.619768527,0,"Davie County","North Carolina",TRUE
"37061",866927.787522395,352398.540418621,3.50125087979851,0,1160460.35723712,0,"Duplin County","North Carolina",FALSE
"37065",923860.972953265,376116.08516754,3.75616879930688,0,953493.901538994,0,"Edgecombe County","North Carolina",TRUE
"37069",4316610.19592394,1757520.92561299,17.5626252736475,0,4943971.32907668,0,"Franklin County","North Carolina",TRUE
"37071",2591724.93023902,1047532.48239406,10.4942196636305,0,1850387.4705184,0,"Gaston County","North Carolina",TRUE
"37073",44777.4877459343,19351.6926753785,0.18165969330533,0,10656.0951216666,0,"Gates County","North Carolina",TRUE
"37075",30164.6364486495,12312.959474825,0.121939790540517,0,5467.4604968168,0,"Graham County","North Carolina",FALSE
"37077",8346774.64642388,3397143.37540275,33.93450911385,0,12612604.1673275,0,"Granville County","North Carolina",FALSE
"37079",274311.995974837,111489.323917232,1.1164444290735,0,44637.3603229289,0,"Greene County","North Carolina",FALSE
"37083",716357.225641838,288778.108497518,2.85945452280777,0,720858.100687677,0,"Halifax County","North Carolina",FALSE
"37085",3978992.79100989,1617858.68898803,16.1574730592087,0,3726712.8880083,0,"Harnett County","North Carolina",FALSE
"37087",226400.064510996,88863.8973553183,0.884216874921761,0,45981.8733771516,0,"Haywood County","North Carolina",FALSE
"37089",1058749.90749009,428370.663299042,4.27352073312101,0,1177285.77708442,0,"Henderson County","North Carolina",TRUE
"37091",248104.854328759,100407.368004337,1.00945560867528,0,249443.770502797,0,"Hertford County","North Carolina",FALSE
"37093",479136.35625448,196200.661708899,1.94786589920726,0,500417.532198177,0,"Hoke County","North Carolina",TRUE
"37095",29539.6350796357,11973.3124471788,0.119301830286379,0,3636.57798923699,0,"Hyde County","North Carolina",FALSE
"37097",3077106.96769291,1242746.96299035,12.4890022362979,0,2312285.23938007,0,"Iredell County","North Carolina",TRUE
"37099",319940.809202374,123680.603753493,1.26032728661494,0,257360.96722051,0,"Jackson County","North Carolina",FALSE
"37101",8818945.01706607,3584946.30915685,35.8004384853786,0,9536540.54945787,0,"Johnston County","North Carolina",TRUE
"37103",73370.8599407787,29696.5194894314,0.297729729203411,0,11826.3094943246,0,"Jones County","North Carolina",FALSE
"37105",1831433.5875566,744685.226848044,7.43361794417231,0,1316684.96909973,0,"Lee County","North Carolina",FALSE
"37107",464352.189664699,188912.104740801,1.88774319784524,0,288563.558507052,0,"Lenoir County","North Carolina",FALSE
"37111",169203.517648177,68168.9615635601,0.673022682499528,0,43020.3138982992,0,"McDowell County","North Carolina",FALSE
"37113",454619.924472276,178365.730921349,1.81685375151769,0,474112.923850006,0,"Macon County","North Carolina",FALSE
"37115",231273.231091009,91963.6631762809,0.928266479348842,0,242520.129266229,0,"Madison County","North Carolina",TRUE
"37117",339788.479890357,138337.420760259,1.38257324205619,0,457811.714894132,0,"Martin County","North Carolina",FALSE
"37121",82267.7127436719,33364.5006479823,0.334112332231252,0,14868.4459029833,0,"Mitchell County","North Carolina",FALSE
"37123",132306.589110835,53494.0402049974,0.534793835036635,0,32783.3898665487,0,"Montgomery County","North Carolina",FALSE
"37125",819546.067950603,331832.716900315,3.31690211495026,0,567773.445456726,0,"Moore County","North Carolina",TRUE
"37127",848308.84779468,343498.390680401,3.41560850427729,0,348100.227205045,0,"Nash County","North Carolina",TRUE
"37131",119758.037091299,49225.0424006918,0.485680566735607,0,26036.3309071715,0,"Northampton County","North Carolina",FALSE
"37133",2173570.27458637,885855.436479653,8.82821032855586,0,1981232.6536655,0,"Onslow County","North Carolina",TRUE
"37137",356945.777169624,144005.841643271,1.42679162133703,0,455006.866787172,0,"Pamlico County","North Carolina",FALSE
"37139",373754.081179892,150439.951274867,1.50324748936164,0,45314.482843658,0,"Pasquotank County","North Carolina",FALSE
"37141",973977.338230922,395456.758121058,3.9272277364157,0,504121.515593505,0,"Pender County","North Carolina",TRUE
"37143",86301.0919605844,34376.1825179243,0.34798366285943,0,13978.4801643861,0,"Perquimans County","North Carolina",FALSE
"37145",7765905.86089018,3160873.99957214,31.5911264487397,0,10528523.0744341,0,"Person County","North Carolina",TRUE
"37149",75351.1878801245,29900.0278978376,0.29765420564526,0,14787.9010174416,0,"Polk County","North Carolina",FALSE
"37151",2684664.78640384,1091758.33667426,10.8956046634735,0,2262887.24496013,0,"Randolph County","North Carolina",TRUE
"37153",576963.735969684,235232.854383929,2.33346460890173,0,506290.580506539,0,"Richmond County","North Carolina",FALSE
"37157",3145678.88605093,1274477.46053669,12.6896398089001,0,2991020.04072809,0,"Rockingham County","North Carolina",TRUE
"37159",1950754.70375706,791772.25831945,7.91115388222051,0,1127885.98875474,0,"Rowan County","North Carolina",TRUE
"37161",309897.071608001,124568.125211089,1.24745267866584,0,66823.3067159809,0,"Rutherford County","North Carolina",FALSE
"37163",483760.510089283,195100.23130418,1.95335714836257,0,300948.453778733,0,"Sampson County","North Carolina",FALSE
"37165",338653.629447367,139010.619812434,1.37728256531129,0,268149.405779581,0,"Scotland County","North Carolina",FALSE
"37167",516629.11705745,208219.620724764,2.07392676940971,0,318300.184681986,0,"Stanly County","North Carolina",FALSE
"37169",1887970.67338931,767817.925782766,7.67125986945392,0,927417.549140294,0,"Stokes County","North Carolina",TRUE
"37171",1771844.71943278,720045.487533811,7.20671532782049,0,1101686.67190715,0,"Surry County","North Carolina",FALSE
"37173",52538.9072265959,19468.3172704913,0.204128823946377,0,11600.3943242031,0,"Swain County","North Carolina",FALSE
"37175",205721.244385539,80841.6006714296,0.823463573393398,0,45258.0814861525,0,"Transylvania County","North Carolina",FALSE
"37177",44623.9584452684,18164.9036673972,0.181648311217532,0,8413.90825779893,0,"Tyrrell County","North Carolina",FALSE
"37181",2270375.07036688,923691.866439732,9.22902779300835,0,2991202.72941418,0,"Vance County","North Carolina",FALSE
"37185",1015304.56186157,413711.846281709,4.13255817288176,0,1377883.80937975,0,"Warren County","North Carolina",FALSE
"37187",80873.8497151537,32840.5887239288,0.3275647920856,0,13863.9451008104,0,"Washington County","North Carolina",FALSE
"37191",1222576.11371602,495452.172794946,4.95311294959612,0,833100.882528577,0,"Wayne County","North Carolina",TRUE
"37193",1765064.17937523,716042.416389739,7.13856592751097,0,318223.812674572,0,"Wilkes County","North Carolina",FALSE
"37195",857154.187690789,350476.728247022,3.48690044884516,0,759768.637722574,0,"Wilson County","North Carolina",FALSE
"37199",214248.974483358,87054.1404805253,0.870446178344644,0,237960.244261231,0,"Yancey County","North Carolina",FALSE
"38001",0,0,0,0,0,0,"Adams County","North Dakota",FALSE
"38003",26772.7511978052,7880.4456718156,0.06166929319924,0,308.883980567904,0,"Barnes County","North Dakota",FALSE
"38005",10450.745342818,3086.54072311024,0.0240877503932034,0,185.330388340742,0,"Benson County","North Dakota",FALSE
"38007",0,0,0,0,0,0,"Billings County","North Dakota",FALSE
"38009",17912.9463993233,5812.59162730437,0.0479927066623873,0,267.60483187705,0,"Bottineau County","North Dakota",FALSE
"38011",4532.04491241491,1329.8024117538,0.0103801111823505,0,61.7767961135807,0,"Bowman County","North Dakota",FALSE
"38013",3471.99965687067,1017.51186116425,0.00793659251708117,0,123.553592227161,0,"Burke County","North Dakota",FALSE
"38015",212221.852137416,62894.127683028,0.494244293400559,0,3425.57814454155,0,"Burleigh County","North Dakota",TRUE
"38019",8185.08936172209,2399.58309451391,0.0187338510610435,0,61.7767961135807,0,"Cavalier County","North Dakota",FALSE
"38021",4598.92719552999,1356.77249677513,0.0106255389560446,0,61.7767961135807,0,"Dickey County","North Dakota",FALSE
"38023",5004.83746797702,2029.05717198411,0.0184644202650554,0,144.051239649888,0,"Divide County","North Dakota",FALSE
"38025",5204.360324754,1556.45692263402,0.0123580024876989,0,61.7767961135807,0,"Dunn County","North Dakota",FALSE
"38027",10771.0508753,3156.58787613456,0.0246213854338496,0,185.330388340742,0,"Eddy County","North Dakota",FALSE
"38029",12249.3618454698,3589.82494275132,0.0280006345534603,0,123.553592227161,0,"Emmons County","North Dakota",FALSE
"38031",0,0,0,0,0,0,"Foster County","North Dakota",FALSE
"38033",1735.99982843534,508.755930582126,0.00396829625854058,0,61.7767961135807,0,"Golden Valley County","North Dakota",FALSE
"38037",4961.90124104491,1465.85319916364,0.0115476956095481,0,61.7767961135807,0,"Grant County","North Dakota",FALSE
"38039",1073.85850031833,314.979415656547,0.00245811571702173,0,0,0,"Griggs County","North Dakota",FALSE
"38041",5563.05138999397,1630.32008438819,0.0127164966582278,0,0,0,"Hettinger County","North Dakota",FALSE
"38043",1735.99982843534,508.755930582126,0.00396829625854058,0,61.7767961135807,0,"Kidder County","North Dakota",FALSE
"38045",8448.26408787062,2478.78295922574,0.0193481859033254,0,185.330388340742,0,"LaMoure County","North Dakota",FALSE
"38047",5563.05138999397,1630.32008438819,0.0127164966582278,0,0,0,"Logan County","North Dakota",FALSE
"38049",23005.7106546481,6790.64848405936,0.0532423171168182,0,123.553592227161,0,"McHenry County","North Dakota",TRUE
"38051",8315.4006396285,2444.69109480499,0.0191451263048738,0,247.107184454323,0,"McIntosh County","North Dakota",FALSE
"38053",1735.99982843534,508.755930582126,0.00396829625854058,0,61.7767961135807,0,"McKenzie County","North Dakota",FALSE
"38055",17856.4005141366,5274.71083885919,0.0414631262130343,0,240.855794323648,0,"McLean County","North Dakota",FALSE
"38057",9333.46725624456,2768.81560461287,0.021754040472759,0,123.553592227161,0,"Mercer County","North Dakota",FALSE
"38059",30202.6224320562,8870.93756398774,0.0693735027931891,0,611.516571005132,0,"Morton County","North Dakota",TRUE
"38061",11435.6419637296,3393.29817900036,0.0267064062231864,0,308.883980567904,0,"Mountrail County","North Dakota",FALSE
"38063",15130.0878555076,4490.51807359428,0.0353142944655524,0,254.463895326204,0,"Nelson County","North Dakota",FALSE
"38065",444.375717612592,141.937226387422,0.00122115102189362,0,0,0,"Oliver County","North Dakota",TRUE
"38067",29044.5818481286,8512.14116232343,0.0663959773410235,0,370.660776681484,0,"Pembina County","North Dakota",FALSE
"38069",21945.6333953281,6433.23795887703,0.0501901973470395,0,247.107184454323,0,"Pierce County","North Dakota",FALSE
"38071",40628.2528608822,11969.4591775377,0.0938458878588786,0,1173.75912615803,0,"Ramsey County","North Dakota",FALSE
"38073",30625.1152787235,8975.3357681796,0.0700088952667016,0,61.7767961135807,0,"Ransom County","North Dakota",FALSE
"38075",2050.48361043669,610.312076303233,0.00484462233123089,0,61.7767961135807,0,"Renville County","North Dakota",TRUE
"38077",58177.2314505311,17086.6654555947,0.133490805150046,0,61.7767961135807,0,"Richland County","North Dakota",FALSE
"38079",29319.8624670126,8635.77429328644,0.0677310568418137,0,426.18618266439,0,"Rolette County","North Dakota",FALSE
"38081",7927.9807877775,2342.51841167315,0.0183613642649007,0,123.553592227161,0,"Sargent County","North Dakota",FALSE
"38083",3471.99965687067,1017.51186116425,0.00793659251708117,0,123.553592227161,0,"Sheridan County","North Dakota",FALSE
"38085",223.906560171949,90.7760171390385,0.00082606175596525,0,0,0,"Sioux County","North Dakota",FALSE
"38087",1735.99982843534,508.755930582126,0.00396829625854058,0,61.7767961135807,0,"Slope County","North Dakota",FALSE
"38089",22223.7198819197,6913.19476078957,0.0563115844428045,0,471.47861802083,0,"Stark County","North Dakota",FALSE
"38091",1735.99982843534,508.755930582126,0.00396829625854058,0,61.7767961135807,0,"Steele County","North Dakota",FALSE
"38093",39879.5791071486,11722.8622462708,0.0916111704664574,0,308.883980567904,0,"Stutsman County","North Dakota",FALSE
"38095",0,0.956262280908591,0,0,0,0,"Towner County","North Dakota",FALSE
"38097",91750.3020488073,26888.5454568873,0.209730654563721,0,3150.61660179262,0,"Traill County","North Dakota",FALSE
"38099",40538.4410949276,11931.9494862094,0.0933574781412826,0,926.651941703711,0,"Walsh County","North Dakota",FALSE
"38101",163010.665636229,48554.6202465635,0.382917727571191,0,2797.3589878079,0,"Ward County","North Dakota",TRUE
"38103",1962.32795605723,600.513697644752,0.00480329193881048,0,61.7767961135807,0,"Wells County","North Dakota",FALSE
"38105",37156.1811865381,12410.4947090501,0.10451571378945,0,821.357893434187,0,"Williams County","North Dakota",FALSE
"39001",98368.68682647,37695.2641736121,0.372689522389127,0,8360.44869350965,0,"Adams County","Ohio",FALSE
"39003",625280.859049326,239433.490898782,2.42193884209673,0,58969.691291195,0,"Allen County","Ohio",TRUE
"39007",1061776.56109551,408921.733361601,4.15857096317662,0,78761.3266577047,0,"Ashtabula County","Ohio",TRUE
"39011",125377.931796686,47917.7787056683,0.486622081429746,0,8017.56340544788,0,"Auglaize County","Ohio",FALSE
"39013",312098.82964688,122706.025365016,1.16714850709499,0,27465.0474406353,0,"Belmont County","Ohio",TRUE
"39015",603605.337759364,232248.712796042,2.36549540367158,0,31529.972549289,0,"Brown County","Ohio",TRUE
"39019",93323.2943648554,35246.4713004758,0.362424634538133,0,6869.37810055717,0,"Carroll County","Ohio",TRUE
"39021",196339.183303469,75475.3983715578,0.766592503160474,0,19556.8716399268,0,"Champaign County","Ohio",FALSE
"39023",1043880.31006821,401828.250382287,4.05341286968391,0,61879.9685505096,0,"Clark County","Ohio",TRUE
"39025",9405425.56631811,3618594.83628666,36.8400839602067,0,595745.992409524,0,"Clermont County","Ohio",TRUE
"39027",432198.344605735,166435.990884082,1.66040695428281,0,35418.3082027306,0,"Clinton County","Ohio",FALSE
"39029",352835.123043709,136607.086049822,1.35534441319435,0,40985.1420547124,0,"Columbiana County","Ohio",FALSE
"39031",279252.325308495,107826.282704195,1.09075687833063,0,25625.1315168313,0,"Coshocton County","Ohio",FALSE
"39033",426835.867967642,165038.04785653,1.66966999155636,0,42827.817480657,0,"Crawford County","Ohio",FALSE
"39037",195852.947589854,75377.7868423305,0.763131961590417,0,14181.0320580616,0,"Darke County","Ohio",FALSE
"39039",103964.312993003,40012.7803546778,0.403482662500549,0,1400.57047306548,0,"Defiance County","Ohio",FALSE
"39041",13718807.1098836,5286783.51774682,53.6590883562991,0,1450034.08921989,0,"Delaware County","Ohio",TRUE
"39043",507765.207170176,195307.892798596,1.97570756058596,0,28142.3653177674,0,"Erie County","Ohio",TRUE
"39045",5785310.9346221,2231240.11023819,22.5896712373813,0,450521.593508685,0,"Fairfield County","Ohio",TRUE
"39047",249736.986743081,96174.3154739315,0.956715074780329,0,17214.2039092635,0,"Fayette County","Ohio",FALSE
"39051",592116.263975216,230651.209963279,2.31587623388584,0,46317.6995099641,0,"Fulton County","Ohio",TRUE
"39053",111503.04064313,42258.1523254904,0.40385867940544,0,5767.07687517952,0,"Gallia County","Ohio",FALSE
"39055",5548376.30675176,2133584.43259248,21.7657937192417,0,273277.411334178,0,"Geauga County","Ohio",TRUE
"39059",83554.5673554272,32876.8284240895,0.304957414875343,0,3708.69949427082,0,"Guernsey County","Ohio",FALSE
"39063",229578.717224166,89294.0003169859,0.896882924597795,0,17999.2296332362,0,"Hancock County","Ohio",FALSE
"39065",33122.8522795909,12535.4901099947,0.126367777425491,0,1262.27790411894,0,"Hardin County","Ohio",FALSE
"39067",34051.5994064447,13227.6606162523,0.134152704019254,0,1497.74646890361,0,"Harrison County","Ohio",FALSE
"39069",90162.0296260542,34488.8353538273,0.34805137348998,0,5960.65561090812,0,"Henry County","Ohio",FALSE
"39071",348042.437285665,134147.333194698,1.36146887610052,0,25268.1347539749,0,"Highland County","Ohio",FALSE
"39073",151511.775813435,58297.7424735086,0.593424049316945,0,8807.15417788293,0,"Hocking County","Ohio",TRUE
"39075",198366.660575222,76381.2497549156,0.776071622164999,0,15123.9983618597,0,"Holmes County","Ohio",FALSE
"39077",324744.001709107,125396.884804711,1.26697894957796,0,17540.9173032178,0,"Huron County","Ohio",FALSE
"39079",84182.9656961506,32297.565016318,0.315372186754128,0,1365.92373648198,0,"Jackson County","Ohio",FALSE
"39081",448142.460853685,179256.427586515,1.67789170479538,0,39676.3502158007,0,"Jefferson County","Ohio",TRUE
"39083",247871.511650701,95812.8494210298,0.967141251652614,0,26914.6733290937,0,"Knox County","Ohio",FALSE
"39085",13314035.2644606,5122971.07987649,52.2169949963116,0,716520.61090681,0,"Lake County","Ohio",TRUE
"39087",362458.961030208,139430.937530379,1.28721459951231,0,6569.72657476083,0,"Lawrence County","Ohio",TRUE
"39091",235869.872899426,90627.7926472075,0.916138072265357,0,20912.2308160751,0,"Logan County","Ohio",FALSE
"39093",10115298.3977102,3888661.73765041,39.5780517112442,0,1954886.30120723,0,"Lorain County","Ohio",TRUE
"39097",1770026.71277536,682191.014479103,6.92425596035787,0,176806.978450666,0,"Madison County","Ohio",TRUE
"39099",1980412.40361231,784877.42782534,7.57500970023533,0,149054.859894193,0,"Mahoning County","Ohio",TRUE
"39101",647892.408254022,250396.680077145,2.5326347930445,0,65164.6309383389,0,"Marion County","Ohio",FALSE
"39103",6259579.46067268,2406238.98440412,24.5142299604502,0,1193344.82229609,0,"Medina County","Ohio",TRUE
"39105",211043.782371112,80890.642959634,0.823409883325511,0,9265.63058104015,0,"Meigs County","Ohio",FALSE
"39107",57056.3473050565,21840.2149372369,0.216228487085343,0,853.710779151438,0,"Mercer County","Ohio",FALSE
"39109",499658.4167931,191635.096047293,1.94879982606644,0,41791.5890074968,0,"Miami County","Ohio",TRUE
"39111",106359.613614456,40777.0763088067,0.414582437360692,0,9794.73696129389,0,"Monroe County","Ohio",FALSE
"39115",14886.0584589539,5713.38090301674,0.0576567238726016,0,480.614532821846,0,"Morgan County","Ohio",FALSE
"39117",244438.487201725,94261.9350491721,0.958280602713766,0,25767.8698338545,0,"Morrow County","Ohio",TRUE
"39119",761101.286986454,294245.877118762,2.94476597365002,0,71499.0600599764,0,"Muskingum County","Ohio",FALSE
"39121",19701.5987896014,7571.18593414261,0.0769240197628131,0,384.312557847903,0,"Noble County","Ohio",FALSE
"39123",385596.254661307,148899.310986047,1.51031808625743,0,31728.2633874097,0,"Ottawa County","Ohio",TRUE
"39125",40014.7787287714,15330.1478466739,0.155279651004414,0,4472.0481400387,0,"Paulding County","Ohio",FALSE
"39127",300468.670261438,119662.960319693,1.13268836318027,0,72709.3268502621,0,"Perry County","Ohio",TRUE
"39129",2327847.28194004,897140.479028055,9.11041177421933,0,220739.578729062,0,"Pickaway County","Ohio",TRUE
"39131",207495.454615244,79880.9943855429,0.798558968635639,0,18099.6248139564,0,"Pike County","Ohio",FALSE
"39135",305772.441901744,117184.467845026,1.19971884992541,0,7801.57583431529,0,"Preble County","Ohio",FALSE
"39137",98663.1914111395,37895.7520274051,0.381622548025538,0,6838.58116908136,0,"Putnam County","Ohio",FALSE
"39139",609952.06580493,234846.145366811,2.37662405042738,0,35043.3254707447,0,"Richland County","Ohio",TRUE
"39141",587276.964086646,224159.120160148,2.2572827528262,0,490920.521075826,0,"Ross County","Ohio",FALSE
"39143",435895.453118004,167101.794181648,1.69595049247993,0,19001.2920571845,0,"Sandusky County","Ohio",FALSE
"39145",292387.326416702,112078.014818919,1.13153867525916,0,250840.295910272,0,"Scioto County","Ohio",FALSE
"39147",220418.826421014,85345.70799715,0.861056862375745,0,22625.1692682914,0,"Seneca County","Ohio",FALSE
"39149",201000.077405689,77916.7859825679,0.768490123610437,0,17582.4300832946,0,"Shelby County","Ohio",FALSE
"39151",2216837.09276042,856097.538712669,8.64669912965804,0,229720.619528634,0,"Stark County","Ohio",TRUE
"39155",1980155.49210786,784765.988112599,7.50829972007979,0,142929.659137351,0,"Trumbull County","Ohio",TRUE
"39157",480761.22395628,187331.088302984,1.80787543759175,0,44416.3402143566,0,"Tuscarawas County","Ohio",FALSE
"39161",35012.7664889281,13446.5471143618,0.134008149027253,0,1286.50843494591,0,"Van Wert County","Ohio",FALSE
"39163",46736.013116926,18074.2528389398,0.171059222670807,0,2734.52823297508,0,"Vinton County","Ohio",FALSE
"39165",7195564.28108563,2766461.89708755,28.149431973889,0,980929.176586142,0,"Warren County","Ohio",TRUE
"39167",315471.477158601,120978.246265682,1.21348611390962,0,26303.2969898904,0,"Washington County","Ohio",FALSE
"39171",117455.708437903,45373.9584465674,0.459263939777036,0,11552.751472474,0,"Williams County","Ohio",FALSE
"39175",26738.6648660097,10161.0962582968,0.10203760786497,0,380.760876411368,0,"Wyandot County","Ohio",FALSE
"40001",42759.714445058,15290.7298680099,0.157047223709218,0,74780.3155714455,0,"Adair County","Oklahoma",FALSE
"40003",14374.7647683435,5036.22171491194,0.0538788444847598,0,2791.31705760362,0,"Alfalfa County","Oklahoma",FALSE
"40005",26608.7643076191,9302.66394035119,0.0997779220100643,0,3145.29860383674,0,"Atoka County","Oklahoma",FALSE
"40007",5644.56709089379,1977.55708467624,0.0211598608060358,0,765.008786578063,0,"Beaver County","Oklahoma",FALSE
